0.0099999998	-0.018061802
0.02	-0.035557717
0.029999999	-0.051946554
0.039999999	-0.066735379
0.050000001	-0.079500861
0.059999999	-0.089907467
0.07	-0.097721569
0.079999998	-0.10282094
0.090000004	-0.10519908
0.1	-0.1049642
0.11	-0.10233296
0.12	-0.097619146
0.13	-0.091217786
0.14	-0.083585583
0.15000001	-0.075218372
0.16	-0.066626847
0.17	-0.058311518
0.18000001	-0.050738249
0.19	-0.044315483
0.2	-0.039374303
0.20999999	-0.036152307
0.22	-0.034782156
0.23	-0.035285443
0.23999999	-0.037572179
0.25	-0.041446138
0.25999999	-0.046615783
0.27000001	-0.05271041
0.28	-0.059300765
0.28999999	-0.065923244
0.30000001	-0.072106473
0.31	-0.077399097
0.31999999	-0.081397295
0.33000001	-0.083770759
0.34	-0.084285647
0.34999999	-0.08282344
0.36000001	-0.07939449
0.37	-0.074145555
0.38	-0.067360647
0.38999999	-0.059455015
0.40000001	-0.050962348
0.41	-0.042515568
0.41999999	-0.034822021
0.43000001	-0.028634006
0.44	-0.024716027
0.44999999	-0.023810191
0.46000001	-0.026601369
0.47	-0.033683792
0.47999999	-0.045530699
0.49000001	-0.062468555
0.5	-0.084657155
0.50999999	-0.11207673
0.51999998	-0.14452273
0.52999997	-0.1816088
0.54000002	-0.22277778
0.55000001	-0.26732057
0.56	-0.31440187
0.56999999	-0.3630918
0.57999998	-0.41240206
0.58999997	-0.46132484
0.60000002	-0.50887263
0.61000001	-0.55411732
0.62	-0.59622657
0.63	-0.63449579
0.63999999	-0.668374
0.64999998	-0.69748294
0.66000003	-0.72162795
0.67000002	-0.74080026
0.68000001	-0.75517106
0.69	-0.76507729
0.69999999	-0.77100027
0.70999998	-0.77353776
0.72000003	-0.77337182
0.73000002	-0.77123362
0.74000001	-0.76786661
0.75	-0.76399118
0.75999999	-0.76027119
0.76999998	-0.75728548
0.77999997	-0.75550431
0.79000002	-0.75527304
0.80000001	-0.75680292
0.81	-0.76017016
0.81999999	-0.76532167
0.82999998	-0.77208877
0.83999997	-0.78020602
0.85000002	-0.78933531
0.86000001	-0.79909265
0.87	-0.80907673
0.88	-0.81889641
0.88999999	-0.82819664
0.89999998	-0.83668017
0.91000003	-0.84412444
0.92000002	-0.85039204
0.93000001	-0.85543495
0.94	-0.85929126
0.94999999	-0.86207628
0.95999998	-0.86396712
0.97000003	-0.86518329
0.98000002	-0.86596411
0.99000001	-0.86654454
1	-0.86713231
1.01	-0.86788702
1.02	-0.86890382
1.03	-0.87020296
1.04	-0.87172633
1.05	-0.87334186
1.0599999	-0.87485582
1.0700001	-0.87603289
1.08	-0.87662286
1.09	-0.87639236
1.1	-0.87516022
1.11	-0.87283266
1.12	-0.86943787
1.13	-0.86515468
1.14	-0.86033446
1.15	-0.8555128
1.16	-0.85140878
1.17	-0.84891087
1.1799999	-0.84904766
1.1900001	-0.85294396
1.2	-0.8617627
1.21	-0.87663412
1.22	-0.89857537
1.23	-0.92840296
1.24	-0.96664286
1.25	-1.013442
1.26	-1.0684873
1.27	-1.130935
1.28	-1.1993575
1.29	-1.2717111
1.3	-1.3453274
1.3099999	-1.4169332
1.3200001	-1.4826988
1.33	-1.5383171
1.34	-1.5791103
1.35	-1.600165
1.36	-1.5964895
1.37	-1.5631901
1.38	-1.4956591
1.39	-1.3897697
1.4	-1.2420673
1.41	-1.0499529
1.42	-0.81184661
1.4299999	-0.52732772
1.4400001	-0.19724093
1.45	0.17623441
1.46	0.58955872
1.47	1.037852
1.48	1.5149614
1.49	2.0135746
1.5	2.5253792
1.51	3.0412614
1.52	3.5515385
1.53	4.0462198
1.54	4.515286
1.55	4.9489737
1.5599999	5.3380656
1.5700001	5.6741638
1.58	5.9499426
1.59	6.1593719
1.6	6.2979031
1.61	6.362606
1.62	6.3522592
1.63	6.2673812
1.64	6.1102133
1.65	5.8846412
1.66	5.5960712
1.67	5.2512569
1.6799999	4.8580837
1.6900001	4.4253268
1.7	3.9623804
1.71	3.4789767
1.72	2.984901
1.73	2.4897118
1.74	2.00248
1.75	1.53155
1.76	1.0843365
1.77	0.6671564
1.78	0.28510702
1.79	-0.058011815
1.8	-0.35972837
1.8099999	-0.61888385
1.8200001	-0.83557409
1.83	-1.0110526
1.84	-1.1475999
1.85	-1.248366
1.86	-1.3171939
1.87	-1.3584299
1.88	-1.3767316
1.89	-1.3768784
1.9	-1.3635913
1.91	-1.3413719
1.92	-1.3143609
1.9299999	-1.2862232
1.9400001	-1.2600617
1.95	-1.2383599
1.96	-1.2229553
1.97	-1.2150412
1.98	-1.2151936
1.99	-1.2234238
2	-1.2392473
2.01	-1.2617692
2.02	-1.2897785
2.03	-1.3218478
2.04	-1.3564332
2.05	-1.3919696
2.0599999	-1.4269587
2.0699999	-1.4600453
2.0799999	-1.4900804
2.0899999	-1.5161674
2.0999999	-1.5376945
2.1099999	-1.5543485
2.1199999	-1.5661138
2.1300001	-1.5732566
2.1400001	-1.5762961
2.1500001	-1.5759656
2.1600001	-1.5731648
2.1700001	-1.5689067
2.1800001	-1.5642616
2.1900001	-1.5603008
2.2	-1.5580419
2.21	-1.558398
2.22	-1.562133
2.23	-1.5698239
2.24	-1.581831
2.25	-1.5982774
2.26	-1.619037
2.27	-1.6437323
2.28	-1.6717402
2.29	-1.702207
2.3	-1.7340702
2.3099999	-1.7660877
2.3199999	-1.7968717
2.3299999	-1.8249288
2.3399999	-1.8487022
2.3499999	-1.866618
2.3599999	-1.8771317
2.3699999	-1.8787756
2.3800001	-1.8702059
2.3900001	-1.8502477
2.4000001	-1.8179369
2.4100001	-1.7725586
2.4200001	-1.7136805
2.4300001	-1.6411804
2.4400001	-1.555267
2.45	-1.4564923
2.46	-1.3457569
2.47	-1.2243047
2.48	-1.0937089
2.49	-0.95584899
2.5	-0.81287688
2.51	-0.6671747
2.52	-0.52130383
2.53	-0.37794647
2.54	-0.23984104
2.55	-0.10971297
2.5599999	0.0097974287
2.5699999	0.11620734
2.5799999	0.20726259
2.5899999	0.28100473
2.5999999	0.33583206
2.6099999	0.3705523
2.6199999	0.38442492
2.6300001	0.37719172
2.6400001	0.34909371
2.6500001	0.30087429
2.6600001	0.23376746
2.6700001	0.1494718
2.6800001	0.050110418
2.6900001	-0.061821666
2.7	-0.18352124
2.71	-0.31194976
2.72	-0.44391271
2.73	-0.57614326
2.74	-0.70538694
2.75	-0.82848507
2.76	-0.94245398
2.77	-1.0445571
2.78	-1.1323692
2.79	-1.2038282
2.8	-1.2572773
2.8099999	-1.2914914
2.8199999	-1.3056928
2.8299999	-1.2995517
2.8399999	-1.2731762
2.8499999	-1.2270888
